Peromyscus_maniculatus019992-RA,69
Peromyscus_maniculatus012867-RA,644
Peromyscus_maniculatus009856-RA,24
Peromyscus_maniculatus010492-RA,385
Peromyscus_maniculatus000990-RA,232
Peromyscus_maniculatus029653-RA,800
Peromyscus_maniculatus024473-RA,313
Peromyscus_maniculatus027301-RA,26
Peromyscus_maniculatus024306-RA,46
Peromyscus_maniculatus006916-RA,121
Peromyscus_maniculatus014067-RA,71
Peromyscus_maniculatus010094-RA,275
Peromyscus_maniculatus012992-RA,155
Peromyscus_maniculatus022218-RA,54
Peromyscus_maniculatus007233-RA,1006
Peromyscus_maniculatus009574-RA,698
Peromyscus_maniculatus020841-RA,54
Peromyscus_maniculatus023255-RA,55
Peromyscus_maniculatus030238-RA,67
Peromyscus_maniculatus008799-RA,72
Peromyscus_maniculatus016467-RA,89
Peromyscus_maniculatus024462-RA,421
Peromyscus_maniculatus010444-RA,656
Peromyscus_maniculatus024911-RA,398
Peromyscus_maniculatus014267-RA,892
Peromyscus_maniculatus012418-RA,231
Peromyscus_maniculatus007477-RA,1351
Peromyscus_maniculatus002009-RA,858
Peromyscus_maniculatus004212-RA,321
Peromyscus_maniculatus009016-RA,157
Peromyscus_maniculatus021167-RA,191
Peromyscus_maniculatus011847-RA,54
Peromyscus_maniculatus017889-RA,30
Peromyscus_maniculatus000796-RA,315
Peromyscus_maniculatus008434-RA,140
Peromyscus_maniculatus031676-RA,77
Peromyscus_maniculatus016002-RA,380
Peromyscus_maniculatus016102-RA,71
Peromyscus_maniculatus031666-RA,419
Peromyscus_maniculatus004730-RA,27
Peromyscus_maniculatus004202-RA,134
Peromyscus_maniculatus013989-RA,53
Peromyscus_maniculatus023176-RA,251
Peromyscus_maniculatus024903-RA,1177
Peromyscus_maniculatus003037-RA,517
Peromyscus_maniculatus030192-RA,361
Peromyscus_maniculatus021693-RA,42
Peromyscus_maniculatus029244-RA,38
Peromyscus_maniculatus030132-RA,39
Peromyscus_maniculatus012003-RA,70
Peromyscus_maniculatus029540-RA,131
Peromyscus_maniculatus000513-RA,75
Peromyscus_maniculatus003538-RA,132
Peromyscus_maniculatus013270-RA,151
Peromyscus_maniculatus027937-RA,42
Peromyscus_maniculatus019179-RA,199
Peromyscus_maniculatus012936-RA,133
Peromyscus_maniculatus008558-RA,63
Peromyscus_maniculatus001440-RA,54
Peromyscus_maniculatus032293-RA,83
Peromyscus_maniculatus032321-RA,196
Peromyscus_maniculatus000361-RA,369
Peromyscus_maniculatus008631-RA,1108
Peromyscus_maniculatus012626-RA,66
Peromyscus_maniculatus016649-RA,133
Peromyscus_maniculatus005960-RA,32
Peromyscus_maniculatus005288-RA,71
Peromyscus_maniculatus012284-RA,207
Peromyscus_maniculatus016165-RA,37
Peromyscus_maniculatus010736-RA,266
Peromyscus_maniculatus020821-RA,110
Peromyscus_maniculatus001624-RA,61
Peromyscus_maniculatus015273-RA,123
Peromyscus_maniculatus029951-RA,36
Peromyscus_maniculatus014768-RA,79
Peromyscus_maniculatus022953-RA,670
Peromyscus_maniculatus015890-RA,49
Peromyscus_maniculatus008535-RA,46
Peromyscus_maniculatus008790-RA,163
Peromyscus_maniculatus008476-RA,161
Peromyscus_maniculatus031379-RA,57
Peromyscus_maniculatus009732-RA,310
Peromyscus_maniculatus024609-RA,177
Peromyscus_maniculatus001570-RA,58
Peromyscus_maniculatus013224-RA,67
Peromyscus_maniculatus005294-RA,47
Peromyscus_maniculatus030454-RA,320
Peromyscus_maniculatus005178-RA,99
Peromyscus_maniculatus011033-RA,100
Peromyscus_maniculatus000448-RA,225
Peromyscus_maniculatus031896-RA,133
Peromyscus_maniculatus023131-RA,123
Peromyscus_maniculatus001754-RA,49
Peromyscus_maniculatus022853-RA,72
Peromyscus_maniculatus031801-RA,42
Peromyscus_maniculatus013947-RA,116
Peromyscus_maniculatus000498-RA,328
Peromyscus_maniculatus005524-RA,928
Peromyscus_maniculatus014105-RA,737
Peromyscus_maniculatus029259-RA,357
Peromyscus_maniculatus000312-RA,40
Peromyscus_maniculatus010805-RA,703
Peromyscus_maniculatus022648-RA,167
Peromyscus_maniculatus012896-RA,175
Peromyscus_maniculatus018437-RA,195
Peromyscus_maniculatus022089-RA,68
Peromyscus_maniculatus003613-RA,579
Peromyscus_maniculatus028578-RA,736
Peromyscus_maniculatus007419-RA,123
Peromyscus_maniculatus032283-RA,157
Peromyscus_maniculatus001269-RA,633
Peromyscus_maniculatus032816-RA,33
Peromyscus_maniculatus020817-RA,73
Peromyscus_maniculatus012813-RA,88
Peromyscus_maniculatus009350-RA,34
Peromyscus_maniculatus011324-RA,45
Peromyscus_maniculatus032105-RA,1090
Peromyscus_maniculatus002074-RA,185
Peromyscus_maniculatus000579-RA,542
Peromyscus_maniculatus031158-RA,42
Peromyscus_maniculatus021213-RA,52
Peromyscus_maniculatus012728-RA,63
Peromyscus_maniculatus002898-RA,56
Peromyscus_maniculatus004343-RA,83
Peromyscus_maniculatus017192-RA,436
Peromyscus_maniculatus006326-RA,39
Peromyscus_maniculatus029267-RA,53
Peromyscus_maniculatus005911-RA,61
Peromyscus_maniculatus028000-RA,54
Peromyscus_maniculatus002578-RA,724
Peromyscus_maniculatus023767-RA,90
Peromyscus_maniculatus010051-RA,219
Peromyscus_maniculatus000569-RA,52
Peromyscus_maniculatus030766-RA,55
Peromyscus_maniculatus024094-RA,36
Peromyscus_maniculatus018574-RA,77
Peromyscus_maniculatus032632-RA,331
Peromyscus_maniculatus002523-RA,533
Peromyscus_maniculatus001635-RA,510
Peromyscus_maniculatus027464-RA,461
Peromyscus_maniculatus011577-RA,312
Peromyscus_maniculatus029113-RA,175
Peromyscus_maniculatus010238-RA,64
Peromyscus_maniculatus020142-RA,33
Peromyscus_maniculatus009977-RA,617
Peromyscus_maniculatus011625-RA,4900
Peromyscus_maniculatus024420-RA,506
Peromyscus_maniculatus006542-RA,79
Peromyscus_maniculatus023068-RA,1002
Peromyscus_maniculatus030363-RA,45
Peromyscus_maniculatus016080-RA,65
Peromyscus_maniculatus027061-RA,137
Peromyscus_maniculatus027119-RA,64
Peromyscus_maniculatus006570-RA,347
Peromyscus_maniculatus025902-RA,343
Peromyscus_maniculatus007357-RA,827
Peromyscus_maniculatus018127-RA,285
Peromyscus_maniculatus020575-RA,63
Peromyscus_maniculatus005137-RA,82
Peromyscus_maniculatus020456-RA,56
Peromyscus_maniculatus027682-RA,55
Peromyscus_maniculatus012560-RA,39
Peromyscus_maniculatus017015-RA,58
Peromyscus_maniculatus023620-RA,1691
Peromyscus_maniculatus030458-RA,484
Peromyscus_maniculatus024145-RA,2309
Peromyscus_maniculatus019125-RA,60
Peromyscus_maniculatus006362-RA,302
Peromyscus_maniculatus000704-RA,649
Peromyscus_maniculatus018635-RA,88
Peromyscus_maniculatus005519-RA,379
Peromyscus_maniculatus002218-RA,79
Peromyscus_maniculatus030686-RA,51
Peromyscus_maniculatus017684-RA,475
Peromyscus_maniculatus006435-RA,704
Peromyscus_maniculatus026029-RA,185
Peromyscus_maniculatus029958-RA,56
Peromyscus_maniculatus026494-RA,3116
Peromyscus_maniculatus013276-RA,70
Peromyscus_maniculatus003487-RA,385
Peromyscus_maniculatus008481-RA,63
Peromyscus_maniculatus030677-RA,82
Peromyscus_maniculatus031910-RA,656
Peromyscus_maniculatus028335-RA,116
Peromyscus_maniculatus024664-RA,179
Peromyscus_maniculatus020645-RA,341
Peromyscus_maniculatus017617-RA,959
Peromyscus_maniculatus005769-RA,37
Peromyscus_maniculatus023275-RA,74
Peromyscus_maniculatus020550-RA,60
Peromyscus_maniculatus015099-RA,74
Peromyscus_maniculatus031691-RA,56
Peromyscus_maniculatus009646-RA,1079
Peromyscus_maniculatus029517-RA,32
Peromyscus_maniculatus017039-RA,49
Peromyscus_maniculatus031083-RA,50
Peromyscus_maniculatus030214-RA,46
Peromyscus_maniculatus024133-RA,419
Peromyscus_maniculatus025680-RA,598
Peromyscus_maniculatus032527-RA,1279
Peromyscus_maniculatus017406-RA,38
Peromyscus_maniculatus014141-RA,264
Peromyscus_maniculatus003602-RA,386
Peromyscus_maniculatus030553-RA,140
Peromyscus_maniculatus016394-RA,48
